id,centroid_id,event_summary,signal_count,sources,categories,regions,has_state,has_trusted,first_seen,last_seen,created_at
5923,664358,,4,{NULL},,{kaliningrad},f,f,2026-03-15 22:45:00+00,2026-03-17 03:00:00+00,2026-03-21 21:51:26.90058+00
5922,664395,,7,{NULL},,{stpetersburg},f,f,2026-03-17 02:45:00+00,2026-03-17 03:00:00+00,2026-03-21 21:51:26.784113+00
5921,702600,,15,"{interfax,kommersant,tass_ru,NULL}",{russian_state},{global},t,f,2026-03-11 05:39:32+00,2026-03-17 03:52:18+00,2026-03-21 21:51:26.487824+00
5920,701828,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-17 04:17:00+00,2026-03-17 04:17:00+00,2026-03-21 21:51:26.373563+00
5919,702442,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 04:19:25+00,2026-03-17 04:19:25+00,2026-03-21 21:51:26.346201+00
5918,702588,,1,{kommersant},{russian_state},{global},t,f,2026-03-17 04:51:27+00,2026-03-17 04:51:27+00,2026-03-21 21:51:26.265856+00
5917,702288,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 05:25:32+00,2026-03-17 05:25:32+00,2026-03-21 21:51:26.133047+00
5916,714231,,1,"{""""}","{""""}",{global},f,f,2026-03-17 06:06:13+00,2026-03-17 06:06:13+00,2026-03-21 21:51:25.739707+00
5915,732794,,6,{NULL},,{pskov},f,f,2026-03-14 03:45:00+00,2026-03-17 06:30:00+00,2026-03-21 21:51:25.625704+00
5914,735473,,5,"{interfax,notesfrompoland,tass_ru,NULL}","{polish_media,russian_state}",{poland},t,t,2026-03-10 11:39:09+00,2026-03-17 06:34:00+00,2026-03-21 21:51:25.600711+00
5913,736436,,5,"{colonel_cassad,postimees_et,RVvoenkor,tass_ru}","{estonian_media,ru_proxy,russian_state}",{lithuania},t,t,2026-03-17 06:34:37+00,2026-03-22 07:35:13+00,2026-03-21 21:51:25.574844+00
5912,736398,,10,"{rt_russian,NULL}","{russian_state,ru_state}",{latvia},t,f,2026-03-11 03:18:33+00,2026-03-18 14:34:58+00,2026-03-21 21:51:25.47777+00
5911,735468,,15,"{interfax,kommersant,rt_russian,tass_ru,NULL}",{russian_state},{global},t,f,2026-03-09 02:48:15+00,2026-03-23 02:26:58+00,2026-03-21 21:51:25.418792+00
5910,736406,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 06:54:03+00,2026-03-17 06:54:03+00,2026-03-21 21:51:25.391759+00
5909,730094,,1,"{""""}","{""""}",{latvia},f,f,2026-03-17 06:59:58+00,2026-03-17 06:59:58+00,2026-03-21 21:51:25.312294+00
5908,731447,,12,{NULL},,{kaliningrad},f,f,2026-03-16 23:00:00+00,2026-03-17 07:00:00+00,2026-03-21 21:51:25.205367+00
5907,731445,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-17 07:00:00+00,2026-03-17 07:00:00+00,2026-03-21 21:51:24.995977+00
5906,731440,,3,{NULL},,{kaliningrad},f,f,2026-03-15 22:15:00+00,2026-03-17 07:00:00+00,2026-03-21 21:51:24.856722+00
5905,731449,,2,{NULL},,{kaliningrad},f,f,2026-03-11 13:00:00+00,2026-03-17 07:00:00+00,2026-03-21 21:51:24.808057+00
5904,731457,,15,{NULL},,{kaliningrad},f,f,2026-03-15 22:45:00+00,2026-03-17 07:00:00+00,2026-03-21 21:51:24.782437+00
5903,736361,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 07:05:33+00,2026-03-17 07:05:33+00,2026-03-21 21:51:24.621921+00
5902,731476,,1,"{""""}","{""""}",{pskov},f,f,2026-03-17 07:15:00+00,2026-03-17 07:15:00+00,2026-03-21 21:51:24.419125+00
5901,736357,,15,"{rt_russian,NULL}","{russian_state,ru_state}",{pskov},t,f,2026-03-13 21:00:29+00,2026-03-19 18:08:30+00,2026-03-21 21:51:24.298099+00
5900,739984,,4,"{baltictimes,delfi_lt_rus,NULL}",{baltic_media},"{latvia,lithuania}",f,t,2026-03-16 14:19:08.267095+00,2026-03-17 07:29:01+00,2026-03-21 21:51:24.245298+00
5899,2039429,,2,"{deepstatemap,pravda_en}","{trusted,ukraine_media}",{global},f,t,2026-03-16 17:18:00+00,2026-03-17 07:53:18+00,2026-03-21 21:51:23.966662+00
5898,769442,,1,{postimees_rus},{estonian_media},{belarus_north},f,t,2026-03-17 08:00:21+00,2026-03-17 08:00:21+00,2026-03-21 21:51:23.913069+00
5897,769837,,1,{mke_ee},{russian_language_ee},{estonia},f,f,2026-03-17 08:00:39+00,2026-03-17 08:00:39+00,2026-03-21 21:51:23.89027+00
5896,770336,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-17 08:28:50+00,2026-03-17 08:28:50+00,2026-03-21 21:51:23.691096+00
5895,755734,,1,"{""""}","{""""}",{global},f,f,2026-03-17 08:29:56+00,2026-03-17 08:29:56+00,2026-03-21 21:51:23.65424+00
5894,769417,,2,"{kommersant,postimees_rus}","{estonian_media,russian_state}",{poland},t,t,2026-03-16 13:08:31+00,2026-03-17 08:42:51+00,2026-03-21 21:51:23.599126+00
5893,770334,,2,{defence_blog},{defense_osint},{global},f,f,2026-03-14 10:39:26+00,2026-03-17 08:42:51+00,2026-03-21 21:51:23.568488+00
5892,763657,,2,"{colonel_cassad,NULL}",{ru_proxy},{belarus_north},t,f,2026-03-17 09:02:11+00,2026-03-20 13:03:45+00,2026-03-21 21:51:23.359205+00
5891,769845,,4,"{gazeta_ee,postimees_rus,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-10 03:17:41+00,2026-03-17 09:13:04+00,2026-03-21 21:51:23.335481+00
5890,769029,,2,"{err_en,err_rus}",{estonian_media},{estonia},f,t,2026-03-16 15:14:00+00,2026-03-17 09:15:00+00,2026-03-21 21:51:23.311691+00
5889,802695,,1,{postimees_rus},{estonian_media},"{baltic,estonia}",f,t,2026-03-17 09:35:50+00,2026-03-17 09:35:50+00,2026-03-21 21:51:23.229017+00
5888,770066,,2,"{rt_russian,tass_ru}","{russian_state,ru_state}",{stpetersburg},t,f,2026-03-17 07:38:10+00,2026-03-17 09:40:45+00,2026-03-21 21:51:23.205126+00
5887,938945,,2,"{err_en,NULL}",{estonian_media},{estonia},f,t,2026-03-12 16:04:00+00,2026-03-17 09:52:00+00,2026-03-21 21:51:23.110505+00
5886,773573,,1,"{""""}","{""""}",{baltic},f,f,2026-03-17 09:53:56+00,2026-03-17 09:53:56+00,2026-03-21 21:51:23.085084+00
5885,803979,,2,"{err_en,err_rus}",{estonian_media},{estonia},f,t,2026-03-16 18:38:00+00,2026-03-17 09:59:00+00,2026-03-21 21:51:23.02185+00
5884,803892,,1,{breaking_defense},{defense_osint},{global},f,f,2026-03-17 10:00:00+00,2026-03-17 10:00:00+00,2026-03-21 21:51:22.992854+00
5883,798623,,1,"{""""}","{""""}",{pskov},f,f,2026-03-17 10:00:00+00,2026-03-17 10:00:00+00,2026-03-21 21:51:22.828681+00
5882,781439,,3,{NULL},{estonian_media},{latvia},f,t,2026-03-12 13:50:13+00,2026-03-17 10:26:01+00,2026-03-21 21:51:22.602278+00
5881,798613,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-17 10:30:00+00,2026-03-17 10:30:00+00,2026-03-21 21:51:22.549847+00
5880,798609,,3,{NULL},,{kaliningrad},f,f,2026-03-16 11:00:00+00,2026-03-17 10:30:00+00,2026-03-21 21:51:22.517412+00
5879,802689,,13,"{rt_russian,NULL}","{russian_state,ru_state}",{finland},t,f,2026-03-09 01:54:17+00,2026-03-20 09:40:27+00,2026-03-21 21:51:22.434328+00
5878,802666,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-17 10:42:34+00,2026-03-17 10:42:34+00,2026-03-21 21:51:22.381434+00
5877,804015,,5,"{pravda_en,ukrinform}","{trusted,ukraine_media}",{global},f,t,2026-03-16 16:19:00+00,2026-03-17 19:36:00+00,2026-03-21 21:51:22.354725+00
5876,803009,,2,{bnn},{baltic_media},"{belarus_north,latvia}",f,t,2026-03-11 08:00:51+00,2026-03-17 10:53:39+00,2026-03-21 21:51:22.293772+00
5875,803293,,1,{tass_ru},{russian_state},{stpetersburg},t,f,2026-03-17 10:58:14+00,2026-03-17 10:58:14+00,2026-03-21 21:51:22.267633+00
5874,803281,,1,{tass_ru},{russian_state},{kaliningrad},t,f,2026-03-17 11:04:54+00,2026-03-17 11:04:54+00,2026-03-21 21:51:22.207251+00
5873,802670,,1,{err_rus},{estonian_media},{estonia},f,t,2026-03-17 11:11:00+00,2026-03-17 11:11:00+00,2026-03-21 21:51:22.183094+00
5872,798674,,1,"{""""}","{""""}",{murmansk},f,f,2026-03-17 11:15:00+00,2026-03-17 11:15:00+00,2026-03-21 21:51:22.103543+00
5871,798658,,1,"{""""}","{""""}",{stpetersburg},f,f,2026-03-17 11:15:00+00,2026-03-17 11:15:00+00,2026-03-21 21:51:22.0457+00
5870,799979,,2,{NULL},,{belarus_north},f,f,2026-03-16 15:15:00+00,2026-03-17 11:15:00+00,2026-03-21 21:51:22.016673+00
5869,799972,,3,{NULL},,{belarus_north},f,f,2026-03-13 03:30:00+00,2026-03-17 11:15:00+00,2026-03-21 21:51:21.845143+00
5868,798650,,8,{NULL},,{belarus_north},f,f,2026-03-12 23:00:00+00,2026-03-17 11:15:00+00,2026-03-21 21:51:21.681941+00
5867,803535,,1,{interfax},{russian_state},{finland},t,f,2026-03-17 11:20:00+00,2026-03-17 11:20:00+00,2026-03-21 21:51:21.54903+00
5866,2022320,,2,{postimees_en},{estonian_media},{estonia},f,t,2026-03-17 11:21:37+00,2026-03-17 11:21:37+00,2026-03-21 21:51:21.501953+00
5865,803231,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 11:23:14+00,2026-03-17 11:23:14+00,2026-03-21 21:51:21.478573+00
5864,803223,,2,"{tass_ru,NULL}",{russian_state},{global},t,f,2026-03-17 11:28:40+00,2026-03-17 13:33:01+00,2026-03-21 21:51:21.394377+00
5863,807271,,1,"{""""}","{""""}",{global},f,f,2026-03-17 11:35:07+00,2026-03-17 11:35:07+00,2026-03-21 21:51:21.223799+00
5862,807179,,1,"{""""}","{""""}",{global},f,f,2026-03-17 11:45:58+00,2026-03-17 11:45:58+00,2026-03-21 21:51:21.118909+00
5861,836919,,4,"{pravda_en,TCH_channel,ukrinform,wartranslated}","{trusted,ukraine_media}",{latvia},f,t,2026-03-17 11:49:00+00,2026-03-22 12:28:03+00,2026-03-21 21:51:21.069728+00
5860,837920,,4,"{rt_russian,tribuna_ee,NULL}","{russian_language_ee,ru_state}",{poland},t,f,2026-03-16 13:27:01+00,2026-03-17 11:50:22+00,2026-03-21 21:51:21.043523+00
5859,815152,,2,{NULL},,{lithuania},f,f,2026-03-15 08:39:01+00,2026-03-17 11:58:01+00,2026-03-21 21:51:21.017543+00
5858,837046,,1,{verstka},{russian_independent},{global},f,f,2026-03-17 12:11:12+00,2026-03-17 12:11:12+00,2026-03-21 21:51:20.840435+00
5857,815153,,1,"{""""}","{""""}",{lithuania},f,f,2026-03-17 12:14:06+00,2026-03-17 12:14:06+00,2026-03-21 21:51:20.815197+00
5856,837677,,1,{err_rus},{estonian_media},{estonia},f,t,2026-03-17 12:15:00+00,2026-03-17 12:15:00+00,2026-03-21 21:51:20.791484+00
5855,836938,,3,{defence_blog},{defense_osint},{global},f,f,2026-03-14 09:33:58+00,2026-03-17 12:19:49+00,2026-03-21 21:51:20.766683+00
5854,837363,,1,{postimees_rus},{estonian_media},{global},f,t,2026-03-17 12:25:00+00,2026-03-17 12:25:00+00,2026-03-21 21:51:20.705207+00
5853,836386,,5,"{gerashchenko,kommersant,operativnoZSU,rt_russian,wartranslated}","{russian_state,ru_state,trusted,unverified_anonymous,unverified_commentator}",{stpetersburg},t,t,2026-03-17 08:26:39+00,2026-03-22 14:49:13+00,2026-03-21 21:51:20.639552+00
5852,836937,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-17 12:30:24+00,2026-03-17 12:30:24+00,2026-03-21 21:51:20.526286+00
5851,837665,,1,{err_rus},{estonian_media},{global},f,t,2026-03-17 12:42:00+00,2026-03-17 12:42:00+00,2026-03-21 21:51:20.442489+00
5850,837657,,2,"{err_rus,interfax}","{estonian_media,russian_state}",{global},t,t,2026-03-17 09:16:00+00,2026-03-17 12:43:00+00,2026-03-21 21:51:20.419439+00
5849,2047830,,1,{notesfrompoland},{polish_media},{poland},f,t,2026-03-17 12:58:06+00,2026-03-17 12:58:06+00,2026-03-21 21:51:20.297353+00
5848,830918,,4,{NULL},"{estonian_media,russian_state}",{poland},t,t,2026-03-13 06:24:00+00,2026-03-18 07:01:15+00,2026-03-21 21:51:20.19025+00
5847,837311,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 13:03:25+00,2026-03-17 13:03:25+00,2026-03-21 21:51:20.160892+00
5846,836374,,2,"{kommersant,rt_russian}","{russian_state,ru_state}",{global},t,f,2026-03-17 12:26:20+00,2026-03-17 13:05:05+00,2026-03-21 21:51:20.128657+00
5845,837633,,2,"{err_rus,NULL}",{estonian_media},{estonia},f,t,2026-03-10 17:57:21+00,2026-03-17 13:17:00+00,2026-03-21 21:51:20.106617+00
5844,837129,,2,"{rt_russian,tass_ru}","{russian_state,ru_state}",{global},t,f,2026-03-17 13:18:43+00,2026-03-17 13:49:10+00,2026-03-21 21:51:20.083974+00
5843,831004,,1,"{""""}","{""""}","{lithuania,baltic,kaliningrad}",f,f,2026-03-17 13:25:56+00,2026-03-17 13:25:56+00,2026-03-21 21:51:20.023764+00
5842,836757,,3,"{breaking_defense,NULL}",{defense_osint},{global},f,f,2026-03-09 17:24:59+00,2026-03-17 13:26:46+00,2026-03-21 21:51:19.998561+00
5841,837107,,1,{tass_ru},{russian_state},{poland},t,f,2026-03-17 13:28:33+00,2026-03-17 13:28:33+00,2026-03-21 21:51:19.968584+00
5840,837540,,1,{stolitsa_ee},{russian_language_ee},{estonia},f,f,2026-03-17 13:30:00+00,2026-03-17 13:30:00+00,2026-03-21 21:51:19.942023+00
5839,837904,,1,{tribuna_ee},{russian_language_ee},"{lithuania,estonia}",f,f,2026-03-17 13:30:12+00,2026-03-17 13:30:12+00,2026-03-21 21:51:19.908048+00
5838,836936,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-17 13:32:54+00,2026-03-17 13:32:54+00,2026-03-21 21:51:19.875797+00
5837,836209,,1,{rt_russian},{ru_state},{poland},t,f,2026-03-17 13:43:46+00,2026-03-17 13:43:46+00,2026-03-21 21:51:19.759678+00
5836,870125,,1,{kommersant},{russian_state},{global},t,f,2026-03-17 14:08:25+00,2026-03-17 14:08:25+00,2026-03-21 21:51:19.592184+00
5835,871235,,1,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-17 14:20:39+00,2026-03-17 14:20:39+00,2026-03-21 21:51:19.565022+00
5834,870116,,2,"{kommersant,rt_russian}","{russian_state,ru_state}",{global},t,f,2026-03-17 14:21:08+00,2026-03-17 19:34:01+00,2026-03-21 21:51:19.534312+00
5833,848841,,4,"{delfi_lt_rus,NULL}",{baltic_media},"{lithuania,baltic}",f,t,2026-03-16 11:01:49+00,2026-03-17 14:26:39+00,2026-03-21 21:51:19.457451+00
5832,870181,,1,{postimees_rus},{estonian_media},{global},f,t,2026-03-17 14:28:39+00,2026-03-17 14:28:39+00,2026-03-21 21:51:19.435446+00
5831,905249,,1,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-17 14:33:27+00,2026-03-17 14:33:27+00,2026-03-21 21:51:19.414261+00
5830,870175,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-17 14:42:00+00,2026-03-17 14:42:00+00,2026-03-21 21:51:19.332571+00
5829,870101,,1,{kommersant},{russian_state},{belarus_north},t,f,2026-03-17 14:49:01+00,2026-03-17 14:49:01+00,2026-03-21 21:51:19.311321+00
5828,856738,,1,"{""""}","{""""}","{lithuania,poland}",f,f,2026-03-17 14:49:01+00,2026-03-17 14:49:01+00,2026-03-21 21:51:19.290217+00
5827,870017,,1,{breaking_defense},{defense_osint},{global},f,f,2026-03-17 14:51:16+00,2026-03-17 14:51:16+00,2026-03-21 21:51:19.2692+00
5826,871318,,1,{ukrinform},{trusted},{murmansk},f,t,2026-03-17 14:53:00+00,2026-03-17 14:53:00+00,2026-03-21 21:51:19.24753+00
5825,871167,,1,{err_en},{estonian_media},{estonia},f,t,2026-03-17 14:57:00+00,2026-03-17 14:57:00+00,2026-03-21 21:51:19.222867+00
5824,866001,,2,{NULL},,{kaliningrad},f,f,2026-03-17 15:00:00+00,2026-03-17 15:00:00+00,2026-03-21 21:51:19.137165+00
5823,866003,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-17 15:00:00+00,2026-03-17 15:00:00+00,2026-03-21 21:51:18.975683+00
5822,865991,,5,{NULL},,{kaliningrad},f,f,2026-03-14 15:30:00+00,2026-03-17 15:00:00+00,2026-03-21 21:51:18.742409+00
5821,865984,,2,{NULL},,{global},f,f,2026-03-16 23:15:00+00,2026-03-17 15:00:00+00,2026-03-21 21:51:18.720099+00
5820,865989,,3,{NULL},,{kaliningrad},f,f,2026-03-16 06:45:00+00,2026-03-17 15:00:00+00,2026-03-21 21:51:18.687495+00
5819,865997,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-17 15:00:00+00,2026-03-17 15:00:00+00,2026-03-21 21:51:18.585655+00
5818,904323,,1,{pravda_en},{ukraine_media},{latvia},f,f,2026-03-17 15:02:00+00,2026-03-17 15:02:00+00,2026-03-21 21:51:18.504219+00
5817,905242,,1,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-17 15:05:00+00,2026-03-17 15:05:00+00,2026-03-21 21:51:18.455596+00
5816,867319,,1,"{""""}","{""""}",{belarus_north},f,f,2026-03-17 15:15:00+00,2026-03-17 15:15:00+00,2026-03-21 21:51:18.334927+00
5815,867320,,1,"{""""}","{""""}",{belarus_north},f,f,2026-03-17 15:15:00+00,2026-03-17 15:15:00+00,2026-03-21 21:51:18.279963+00
5814,867324,,1,"{""""}","{""""}",{stpetersburg},f,f,2026-03-17 15:15:00+00,2026-03-17 15:15:00+00,2026-03-21 21:51:18.245796+00
5813,867316,,7,{NULL},,{global},f,f,2026-03-16 19:00:00+00,2026-03-17 15:15:00+00,2026-03-21 21:51:18.209728+00
5812,867328,,1,"{""""}","{""""}",{stpetersburg},f,f,2026-03-17 15:15:00+00,2026-03-17 15:15:00+00,2026-03-21 21:51:18.058564+00
5811,867335,,4,{NULL},,{murmansk},f,f,2026-03-17 15:00:00+00,2026-03-17 15:15:00+00,2026-03-21 21:51:18.027854+00
5810,870618,,2,{baltictimes},{baltic_media},"{baltic,latvia}",f,t,2026-03-14 23:15:14.332394+00,2026-03-17 15:50:21.487932+00,2026-03-21 21:51:17.816506+00
5809,882604,,2,{NULL},,{global},f,f,2026-03-17 12:38:01+00,2026-03-17 16:01:01+00,2026-03-21 21:51:17.715468+00
5808,882586,,1,"{""""}","{""""}",{global},f,f,2026-03-17 16:06:57+00,2026-03-17 16:06:57+00,2026-03-21 21:51:17.669865+00
5807,934879,,4,{NULL},,{pskov},f,f,2026-03-17 04:00:00+00,2026-03-17 16:30:00+00,2026-03-21 21:51:17.434593+00
5806,903969,,1,{tass_ru},{russian_state},{global},t,f,2026-03-17 16:30:36+00,2026-03-17 16:30:36+00,2026-03-21 21:51:17.409855+00
5805,905198,,3,"{err_rus,interfax,tass_ru}","{estonian_media,russian_state}",{global},t,t,2026-03-17 11:33:44+00,2026-03-17 16:35:00+00,2026-03-21 21:51:17.388359+00
5804,904455,,3,{breaking_defense},{defense_osint},{global},f,f,2026-03-13 16:10:00+00,2026-03-17 16:37:27+00,2026-03-21 21:51:17.367086+00
5803,903902,,3,"{tass_ru,NULL}",{russian_state},{latvia},t,f,2026-03-10 01:57:36+00,2026-03-22 18:10:55+00,2026-03-21 21:51:17.322303+00
5802,903885,,7,"{delfi_lt_rus,err_rus,interfax,lenta_ru,tass_ru,NULL}","{baltic_media,estonian_media,russian_state}",{global},t,t,2026-03-14 11:22:26+00,2026-03-22 20:55:00+00,2026-03-21 21:51:17.300842+00
5801,898389,,1,"{""""}","{""""}",{global},f,f,2026-03-17 17:04:57+00,2026-03-17 17:04:57+00,2026-03-21 21:51:17.163786+00
5800,904854,,11,"{err_rus,kommersant,postimees_rus,tass_ru,voenacher,NULL}","{estonian_media,ru_proxy,russian_state}",{global},t,t,2026-03-11 18:30:07+00,2026-03-20 20:57:17+00,2026-03-21 21:51:17.065142+00
5799,898442,,3,"{baltictimes,NULL}",{baltic_media},{latvia},f,t,2026-03-17 14:04:10+00,2026-03-17 17:21:37+00,2026-03-21 21:51:16.90369+00
5798,904704,,1,{verstka},{russian_independent},{poland},f,f,2026-03-17 17:24:38+00,2026-03-17 17:24:38+00,2026-03-21 21:51:16.859711+00
5797,938753,,1,{pravda_en},{ukraine_media},{latvia},f,f,2026-03-17 17:38:00+00,2026-03-17 17:38:00+00,2026-03-21 21:51:16.839273+00
5796,903665,,2,{15min_lt},{baltic_media},{lithuania},f,t,2026-03-16 08:51:03+00,2026-03-17 17:38:03+00,2026-03-21 21:51:16.818725+00
5795,905364,,3,{baltictimes},{baltic_media},"{lithuania,baltic}",f,t,2026-03-14 23:15:14.761231+00,2026-03-17 17:50:22.881914+00,2026-03-21 21:51:16.751356+00
5794,905365,,1,{baltictimes},{baltic_media},"{lithuania,baltic}",f,t,2026-03-17 17:50:22.890275+00,2026-03-17 17:50:22.890275+00,2026-03-21 21:51:16.730491+00
5793,905366,,14,"{15min_lt,baltictimes,bnn,delfi_lt_rus,NULL}","{baltic_media,estonian_media}","{baltic,lithuania}",f,t,2026-03-12 07:46:00+00,2026-03-17 17:50:22.891872+00,2026-03-21 21:51:16.707195+00
5792,905368,,4,"{baltictimes,mke_ee,tribuna_ee,NULL}","{baltic_media,estonian_media,russian_language_ee}","{baltic,estonia}",f,t,2026-03-10 03:39:00+00,2026-03-17 17:50:22.898453+00,2026-03-21 21:51:16.68739+00
5791,905373,,5,"{baltictimes,err_en,err_rus,postimees_rus}","{baltic_media,estonian_media}","{baltic,estonia}",f,t,2026-03-14 23:15:14.692991+00,2026-03-17 17:50:22.912784+00,2026-03-21 21:51:16.664374+00
5790,905375,,3,{baltictimes},{baltic_media},"{baltic,estonia}",f,t,2026-03-14 23:15:15.409863+00,2026-03-17 17:50:22.915643+00,2026-03-21 21:51:16.638859+00
5789,905381,,2,"{baltictimes,lsm_rus}",{baltic_media},"{latvia,baltic}",f,t,2026-03-17 13:58:00+00,2026-03-17 17:50:22.922318+00,2026-03-21 21:51:16.619493+00
5788,905387,,1,{baltictimes},{baltic_media},{baltic},f,t,2026-03-17 17:50:22.934696+00,2026-03-17 17:50:22.934696+00,2026-03-21 21:51:16.598055+00
5787,905407,,2,"{baltictimes,NULL}",{baltic_media},"{latvia,baltic}",f,t,2026-03-17 11:15:00+00,2026-03-17 17:50:22.967356+00,2026-03-21 21:51:16.571393+00
5786,916365,,3,"{pravda_en,rt_russian,NULL}","{ru_state,ukraine_media}",{global},t,f,2026-03-17 11:25:00+00,2026-03-17 18:05:07+00,2026-03-21 21:51:16.502781+00
5785,916347,,13,"{bnn,err_en,err_rus,postimees_en,postimees_rus,tribuna_ee,NULL}","{baltic_media,estonian_media,russian_language_ee}",{global},f,t,2026-03-16 17:52:00+00,2026-03-17 18:05:57+00,2026-03-21 21:51:16.481838+00
5784,916400,,3,"{err_rus,NULL}",{estonian_media},{estonia},f,t,2026-03-16 12:32:00+00,2026-03-17 18:09:01+00,2026-03-21 21:51:16.437117+00
5783,916448,,2,{NULL},,{global},f,f,2026-03-16 15:30:04+00,2026-03-17 18:16:39+00,2026-03-21 21:51:16.416469+00
5782,924293,,4,"{err_rus,postimees_rus,tribuna_ee,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-17 05:34:51+00,2026-03-17 18:33:01+00,2026-03-21 21:51:16.234977+00
5781,938207,,2,"{interfax,tass_ru}",{russian_state},{global},t,f,2026-03-17 16:28:00+00,2026-03-17 18:33:14+00,2026-03-21 21:51:16.214752+00
5780,2036169,,1,"{""""}","{""""}",{latvia},f,f,2026-03-17 18:48:35+00,2026-03-17 18:48:35+00,2026-03-21 21:51:16.143606+00
5779,933532,,2,"{rt_russian,NULL}",{ru_state},{kaliningrad},t,f,2026-03-17 13:28:03+00,2026-03-17 19:00:00+00,2026-03-21 21:51:16.081112+00
5778,933533,,2,{NULL},,{kaliningrad},f,f,2026-03-17 03:00:00+00,2026-03-17 19:00:00+00,2026-03-21 21:51:16.061313+00
5777,933534,,1,"{""""}","{""""}","{kaliningrad,latvia}",f,f,2026-03-17 19:00:00+00,2026-03-17 19:00:00+00,2026-03-21 21:51:16.019182+00
5776,933537,,3,{NULL},,{kaliningrad},f,f,2026-03-15 22:45:00+00,2026-03-17 19:00:00+00,2026-03-21 21:51:15.978986+00
5775,932152,,1,"{""""}","{""""}",{latvia},f,f,2026-03-17 19:02:26+00,2026-03-17 19:02:26+00,2026-03-21 21:51:15.95898+00
5774,937527,,1,{15min_lt},{baltic_media},{latvia},f,t,2026-03-17 19:08:50+00,2026-03-17 19:08:50+00,2026-03-21 21:51:15.938813+00
5773,938295,,1,{interfax},{russian_state},{belarus_north},t,f,2026-03-17 19:12:00+00,2026-03-17 19:12:00+00,2026-03-21 21:51:15.917544+00
5772,938323,,1,{meduza},{russian_independent},{lithuania},f,f,2026-03-17 19:18:27+00,2026-03-17 19:18:27+00,2026-03-21 21:51:15.828345+00
5771,939079,,2,"{err_rus,postimees_et}",{estonian_media},{estonia},f,t,2026-03-17 19:19:00+00,2026-03-21 17:30:00+00,2026-03-21 21:51:15.788619+00
5770,971223,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-17 19:50:39+00,2026-03-17 19:50:39+00,2026-03-21 21:51:15.698822+00
5769,972022,,15,"{rt_russian,NULL}","{russian_state,ru_state}",{baltic},t,f,2026-03-14 19:00:02+00,2026-03-17 20:24:45+00,2026-03-21 21:51:15.609552+00
5768,971981,,15,"{postimees_rus,rt_russian,tribuna_ee,NULL}","{estonian_media,russian_language_ee,russian_state,ru_state}",{global},t,t,2026-03-12 18:36:43+00,2026-03-17 20:50:59+00,2026-03-21 21:51:15.564313+00
